fecha,consumo_real,consumo_predicho,error,error_abs,error_pct
2022-02-27 20:00:00,1300.2341999999999,1355.2697908521704,-55.03559085217057,55.03559085217057,-4.232744443437234
2022-02-27 21:00:00,1352.6146370000001,1319.4488736038138,33.16576339618632,33.16576339618632,2.4519743087909758
2022-02-27 22:00:00,1435.665454,1371.480563317246,64.18489068275403,64.18489068275403,4.470741460270174
2022-02-27 23:00:00,1374.404155,1315.5384797721927,58.86567522780729,58.86567522780729,4.2829960178494435
2022-02-28 00:00:00,1285.485457,1228.0653815022956,57.420075497704374,57.420075497704374,4.466800863831506
2022-02-28 01:00:00,1173.293928,1114.0145938688356,59.27933413116443,59.27933413116443,5.052385656867085
2022-02-28 02:00:00,1073.272375,1011.6591911065645,61.61318389343546,61.61318389343546,5.740684781291931
2022-02-28 03:00:00,998.345001,935.6162822476341,62.72871875236592,62.72871875236592,6.283270681931919
2022-02-28 04:00:00,940.60117,887.3311849854819,53.26998501451817,53.26998501451817,5.663397698571666
2022-02-28 05:00:00,922.20852,865.131115458239,57.077404541760984,57.077404541760984,6.189208113340895
2022-02-28 06:00:00,938.7332719999999,868.1348848488199,70.59838715118008,70.59838715118008,7.520601352583152
2022-02-28 07:00:00,1029.692543,890.3127159893288,139.37982701067108,139.37982701067108,13.536062580834976
2022-02-28 08:00:00,1162.978638,981.8977815546059,181.08085644539415,181.08085644539415,15.570437025120503
2022-02-28 09:00:00,1324.245168,1150.298184321313,173.94698367868682,173.94698367868682,13.135557363701617
2022-02-28 10:00:00,1467.86609,1276.3663627667843,191.4997272332157,191.4997272332157,13.046130606724194
2022-02-28 11:00:00,1566.629604,1362.666231751773,203.96337224822696,203.96337224822696,13.019246650737168
2022-02-28 12:00:00,1634.8260089999999,1435.4158988900772,199.4101101099227,199.4101101099227,12.197635039578254
2022-02-28 13:00:00,1716.96148,1485.5546376499447,231.40684235005529,231.40684235005529,13.477695629493988
2022-02-28 14:00:00,1824.2103089999998,1522.3633250637165,301.8469839362833,301.8469839362833,16.54672065205851
2022-02-28 15:00:00,1855.69318,1532.853948025529,322.839231974471,322.839231974471,17.397231150812924
2022-02-28 16:00:00,1870.868419,1533.5858607915343,337.2825582084656,337.2825582084656,18.028128262956457
2022-02-28 17:00:00,1847.310708,1515.6340944401381,331.67661355986183,331.67661355986183,17.954565635520684
2022-02-28 18:00:00,1794.8035759999998,1476.720086937281,318.08348906271885,318.08348906271885,17.72246798012391
2022-02-28 19:00:00,1711.316487,1419.5198648956832,291.79662210431684,291.79662210431684,17.051002799362198
2022-02-28 20:00:00,1652.302825,1353.6256751151286,298.67714988487137,298.67714988487137,18.076417068697523
2022-02-28 21:00:00,1660.875811,1317.8482132246354,343.0275977753647,343.0275977753647,20.653416438693903
2022-02-28 22:00:00,1669.074997,1369.8167818381507,299.2582151618492,299.2582151618492,17.929584692104115
